         282545 function calls (274804 primitive calls) in 229.848 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 hashers.py:498(BCryptPasswordHasher)
        1    0.000    0.000    0.000    0.000 hashers.py:515(SHA1PasswordHasher)
        1    0.000    0.000    0.000    0.000 hashers.py:557(MD5PasswordHasher)
        1    0.000    0.000    0.000    0.000 hashers.py:599(UnsaltedSHA1PasswordHasher)
        1    0.000    0.000    0.000    0.000 hashers.py:641(UnsaltedMD5PasswordHasher)
        1    0.000    0.000    0.000    0.000 hashers.py:685(CryptPasswordHasher)
       14    0.000    0.000    0.000    0.000 hashlib.py:126(__get_openssl_constructor)
        1    0.000    0.000    0.001    0.001 hashlib.py:5(<module>)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
        1    0.000    0.000    0.000    0.000 header.py:179(Header)
        1    0.000    0.000    0.000    0.000 header.py:413(_ValueFormatter)
        1    0.000    0.000    0.005    0.005 header.py:5(<module>)
        1    0.000    0.000    0.000    0.000 header.py:541(_Accumulator)
        1    0.000    0.000    0.004    0.004 headerregistry.py:1(<module>)
        1    0.000    0.000    0.000    0.000 headerregistry.py:108(Group)
        1    0.000    0.000    0.000    0.000 headerregistry.py:16(Address)
        1    0.000    0.000    0.000    0.000 headerregistry.py:160(BaseHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:264(UnstructuredHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:275(UniqueUnstructuredHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:280(DateHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:319(UniqueDateHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:324(AddressHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:379(UniqueAddressHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:384(SingleAddressHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:394(UniqueSingleAddressHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:399(MIMEVersionHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:436(ParameterizedMIMEHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:465(ContentTypeHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:487(ContentDispositionHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:501(ContentTransferEncodingHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:522(MessageIDHeader)
        1    0.000    0.000    0.000    0.000 headerregistry.py:559(HeaderRegistry)
        2    0.000    0.000    0.000    0.000 headerregistry.py:563(__init__)
        1    0.000    0.000    0.000    0.000 headers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 headers.py:28(Headers)
        1    0.000    0.000    0.002    0.002 helpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 helpers.py:124(AdminField)
        1    0.000    0.000    0.000    0.000 helpers.py:153(AdminReadonlyField)
        1    0.000    0.000    0.000    0.000 helpers.py:22(ActionForm)
        1    0.000    0.000    0.000    0.000 helpers.py:240(InlineAdminFormSet)
        1    0.000    0.000    0.000    0.000 helpers.py:35(AdminForm)
        1    0.000    0.000    0.000    0.000 helpers.py:352(InlineAdminForm)
        1    0.000    0.000    0.000    0.000 helpers.py:402(InlineFieldset)
        1    0.000    0.000    0.000    0.000 helpers.py:414(AdminErrorList)
        1    0.000    0.000    0.000    0.000 helpers.py:72(Fieldset)
        1    0.000    0.000    0.000    0.000 helpers.py:93(Fieldline)
        1    0.000    0.000    0.000    0.000 hmac.py:1(<module>)
      257    0.000    0.000    0.000    0.000 hmac.py:18(<genexpr>)
      257    0.000    0.000    0.000    0.000 hmac.py:19(<genexpr>)
        1    0.000    0.000    0.000    0.000 hmac.py:27(HMAC)
        1    0.000    0.000    0.011    0.011 html.py:1(<module>)
        1    0.000    0.000    0.000    0.000 html.py:150(MLStripper)
        7    0.000    0.000    0.000    0.000 html.py:360(html_safe)
       33    0.000    0.000    0.000    0.000 html.py:62(<genexpr>)
        1    0.000    0.000    0.002    0.002 http.py:1(<module>)
        2    0.000    0.000    0.005    0.002 i18n.py:1(<module>)
        1    0.000    0.000    0.000    0.000 i18n.py:100(BlockTranslateNode)
        1    0.000    0.000    0.000    0.000 i18n.py:13(GetAvailableLanguagesNode)
        1    0.000    0.000    0.000    0.000 i18n.py:187(LanguageNode)
        1    0.000    0.000    0.000    0.000 i18n.py:191(JavaScriptCatalog)
        1    0.000    0.000    0.000    0.000 i18n.py:22(GetLanguageInfoNode)
        1    0.000    0.000    0.000    0.000 i18n.py:303(JSONCatalog)
        1    0.000    0.000    0.000    0.000 i18n.py:33(GetLanguageInfoListNode)
        1    0.000    0.000    0.000    0.000 i18n.py:52(GetCurrentLanguageNode)
        1    0.000    0.000    0.000    0.000 i18n.py:61(GetCurrentLanguageBidiNode)
        1    0.000    0.000    0.000    0.000 i18n.py:70(TranslateNode)
        1    0.000    0.000    0.000    0.000 images.py:1(<module>)
        1    0.000    0.000    0.000    0.000 images.py:12(ImageFile)
        1    0.000    0.000    0.002    0.002 indexes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 indexes.py:11(Index)
        1    0.000    0.000    0.000    0.000 indexes.py:189(IndexExpression)
        1    0.000    0.000    0.000    0.000 inspect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 inspect.py:1129(getfullargspec)
       53    0.000    0.000    0.002    0.000 inspect.py:13(_get_callable_parameters)
      218    0.000    0.000    0.000    0.000 inspect.py:159(isfunction)
        4    0.000    0.000    0.000    0.000 inspect.py:172(_has_code_flag)
        4    0.000    0.000    0.000    0.000 inspect.py:190(iscoroutinefunction)
       53    0.001    0.000    0.001    0.000 inspect.py:2150(_signature_from_function)
       53    0.000    0.000    0.002    0.000 inspect.py:2244(_signature_from_callable)
      124    0.000    0.000    0.000    0.000 inspect.py:2515(__init__)
      141    0.000    0.000    0.000    0.000 inspect.py:2565(name)
        6    0.000    0.000    0.000    0.000 inspect.py:2569(default)
        4    0.000    0.000    0.000    0.000 inspect.py:2573(annotation)
      117    0.000    0.000    0.000    0.000 inspect.py:2577(kind)
       53    0.000    0.000    0.000    0.000 inspect.py:2798(__init__)
      177    0.000    0.000    0.000    0.000 inspect.py:2847(<genexpr>)
       52    0.000    0.000    0.002    0.000 inspect.py:2876(from_callable)
       53    0.000    0.000    0.000    0.000 inspect.py:2882(parameters)
        1    0.000    0.000    0.000    0.000 inspect.py:2886(return_annotation)
       52    0.000    0.000    0.002    0.000 inspect.py:3128(signature)
        7    0.000    0.000    0.000    0.000 inspect.py:326(getmembers)
       93    0.000    0.000    0.000    0.000 inspect.py:367(<lambda>)
        1    0.000    0.000    0.000    0.000 inspect.py:488(getmro)
       53    0.000    0.000    0.000    0.000 inspect.py:494(unwrap)
       52    0.000    0.000    0.002    0.000 inspect.py:5(_get_func_parameters)
       51    0.000    0.000    0.002    0.000 inspect.py:51(func_accepts_kwargs)
        1    0.000    0.000    0.000    0.000 inspect.py:511(_is_wrapper)
       52    0.000    0.000    0.000    0.000 inspect.py:514(_is_wrapper)
      102    0.000    0.000    0.000    0.000 inspect.py:53(<genexpr>)
       77    0.000    0.000    0.001    0.000 inspect.py:681(getmodulename)
       77    0.000    0.000    0.000    0.000 inspect.py:685(<listcomp>)
      407    0.000    0.000    0.000    0.000 inspect.py:73(isclass)
        2    0.000    0.000    0.000    0.000 inspect.py:78(func_supports_parameter)
       15    0.000    0.000    0.000    0.000 inspect.py:79(<genexpr>)
       57    0.000    0.000    0.000    0.000 inspect.py:81(ismethod)
        2    0.000    0.000    0.036    0.018 introspection.py:1(<module>)
        1    0.000    0.000    0.000    0.000 introspection.py:14(BaseDatabaseIntrospection)
        1    0.000    0.000    0.000    0.000 introspection.py:18(__init__)
        1    0.000    0.000    0.000    0.000 introspection.py:26(FlexibleFieldLookupDict)
        1    0.000    0.000    0.000    0.000 introspection.py:57(DatabaseIntrospection)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1127(_BaseV4)
       19    0.000    0.000    0.000    0.000 ipaddress.py:1149(_make_netmask)
       20    0.000    0.000    0.000    0.000 ipaddress.py:1175(_ip_int_from_string)
       80    0.000    0.000    0.000    0.000 ipaddress.py:1201(_parse_octet)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1268(IPv4Address)
       30    0.000    0.000    0.000    0.000 ipaddress.py:1274(__init__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1385(IPv4Interface)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1452(IPv4Network)
       19    0.000    0.000    0.000    0.000 ipaddress.py:1467(__init__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1534(_IPv4Constants)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1568(_BaseV6)
       47    0.000    0.000    0.000    0.000 ipaddress.py:158(_split_optional_netmask)
       28    0.000    0.000    0.000    0.000 ipaddress.py:1588(_make_netmask)
       28    0.000    0.000    0.000    0.000 ipaddress.py:1608(_ip_int_from_string)
       31    0.000    0.000    0.000    0.000 ipaddress.py:1712(_parse_hextet)
       28    0.000    0.000    0.000    0.000 ipaddress.py:1845(_split_scope_id)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1874(IPv6Address)
       43    0.000    0.000    0.000    0.000 ipaddress.py:1880(__init__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:19(AddressValueError)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2085(IPv6Interface)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2160(IPv6Network)
       28    0.000    0.000    0.001    0.000 ipaddress.py:2176(__init__)
        1    0.000    0.000    0.001    0.001 ipaddress.py:2252(_IPv6Constants)
        1    0.000    0.000    0.000    0.000 ipaddress.py:23(NetmaskValueError)
        1    0.000    0.000    0.000    0.000 ipaddress.py:385(_IPAddressBase)
        1    0.000    0.000    0.001    0.001 ipaddress.py:4(<module>)
       25    0.000    0.000    0.000    0.000 ipaddress.py:417(_check_int_address)
       25    0.000    0.000    0.000    0.000 ipaddress.py:433(_ip_int_from_prefix)
       25    0.000    0.000    0.000    0.000 ipaddress.py:476(_prefix_from_prefix_string)
       47    0.000    0.000    0.000    0.000 ipaddress.py:535(_split_addr_prefix)
        1    0.000    0.000    0.000    0.000 ipaddress.py:565(_BaseAddress)
       94    0.000    0.000    0.000    0.000 ipaddress.py:576(__int__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:673(_BaseNetwork)
        1    0.000    0.000    0.000    0.000 ipv6.py:1(<module>)
        1    0.000    0.000    0.000    0.000 iterators.py:5(<module>)
        1    0.000    0.000    0.000    0.000 itercompat.py:1(<module>)
        2    0.000    0.000    0.005    0.003 json.py:1(<module>)
        1    0.000    0.000    0.000    0.000 json.py:137(DataContains)
        1    0.000    0.000    0.000    0.000 json.py:152(ContainedBy)
        1    0.000    0.000    0.000    0.000 json.py:16(JSONField)
        1    0.000    0.000    0.000    0.000 json.py:167(HasKeyLookup)
        1    0.000    0.000    0.000    0.000 json.py:19(Serializer)
        1    0.000    0.000    0.000    0.000 json.py:219(HasKey)
        1    0.000    0.000    0.000    0.000 json.py:225(HasKeys)
        1    0.000    0.000    0.000    0.000 json.py:234(HasAnyKeys)
        1    0.000    0.000    0.000    0.000 json.py:24(__init__)
        1    0.000    0.000    0.000    0.000 json.py:240(JSONExact)
        1    0.000    0.000    0.000    0.000 json.py:271(KeyTransform)
        1    0.000    0.000    0.000    0.000 json.py:321(KeyTextTransform)
        1    0.000    0.000    0.000    0.000 json.py:326(KeyTransformTextLookupMixin)
        1    0.000    0.000    0.000    0.000 json.py:346(CaseInsensitiveMixin)
        1    0.000    0.000    0.000    0.000 json.py:366(KeyTransformIsNull)
        1    0.000    0.000    0.000    0.000 json.py:390(KeyTransformIn)
        1    0.000    0.000    0.000    0.000 json.py:413(KeyTransformExact)
        1    0.000    0.000    0.000    0.000 json.py:457(KeyTransformIExact)
        1    0.000    0.000    0.000    0.000 json.py:461(KeyTransformIContains)
        1    0.000    0.000    0.000    0.000 json.py:465(KeyTransformStartsWith)
        1    0.000    0.000    0.000    0.000 json.py:469(KeyTransformIStartsWith)
        1    0.000    0.000    0.000    0.000 json.py:473(KeyTransformEndsWith)
        1    0.000    0.000    0.000    0.000 json.py:477(KeyTransformIEndsWith)
        1    0.000    0.000    0.000    0.000 json.py:481(KeyTransformRegex)
        1    0.000    0.000    0.000    0.000 json.py:485(KeyTransformIRegex)
        1    0.000    0.000    0.000    0.000 json.py:489(KeyTransformNumericLookupMixin)
        1    0.000    0.000    0.000    0.000 json.py:497(KeyTransformLt)
        1    0.000    0.000    0.000    0.000 json.py:501(KeyTransformLte)
        1    0.000    0.000    0.000    0.000 json.py:505(KeyTransformGt)
        1    0.000    0.000    0.000    0.000 json.py:509(KeyTransformGte)
        1    0.000    0.000    0.000    0.000 json.py:531(KeyTransformFactory)
        1    0.000    0.000    0.000    0.000 json.py:77(DjangoJSONEncoder)
        1    0.000    0.000    0.011    0.011 keywords.py:100(<listcomp>)
        1    0.000    0.000    0.011    0.011 keywords.py:8(<module>)
        1    0.000    0.000    0.000    0.000 lazy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lazy.py:118(<listcomp>)
        1    0.000    0.000    0.000    0.000 lazy.py:121(LazySet)
        2    0.000    0.000    0.001    0.001 lazy.py:139(__new__)
        2    0.000    0.000    0.000    0.000 lazy.py:144(LazySet)
       84    0.000    0.000    0.000    0.000 lazy.py:149(lazy)
        1    0.000    0.000    0.000    0.000 lazy.py:16(LazyDict)
        1    0.000    0.000    0.000    0.000 lazy.py:172(<listcomp>)
        1    0.000    0.000    0.000    0.000 lazy.py:71(LazyList)
        2    0.000    0.000    0.000    0.000 lazy.py:84(__new__)
        2    0.000    0.000    0.000    0.000 lazy.py:91(LazyList)
       62    0.000    0.000    0.000    0.000 lazy.py:96(lazy)
        1    0.000    0.000    0.000    0.000 lexer.py:22(Lexer)
        1    0.000    0.000    0.013    0.013 lexer.py:8(<module>)
        1    0.000    0.000    0.000    0.000 library.py:1(<module>)
        1    0.000    0.000    0.000    0.000 library.py:100(simple_tag)
        1    0.000    0.000    0.000    0.000 library.py:108(dec)
        1    0.000    0.000    0.000    0.000 library.py:12(InvalidTemplateLibrary)
        1    0.000    0.000    0.000    0.000 library.py:16(Library)
        1    0.000    0.000    0.000    0.000 library.py:164(TagHelperNode)
        1    0.000    0.000    0.000    0.000 library.py:184(SimpleNode)
        1    0.000    0.000    0.000    0.000 library.py:201(InclusionNode)
        6    0.000    0.000    0.000    0.000 library.py:23(__init__)
       57    0.000    0.000    0.000    0.000 library.py:27(tag)
        4    0.000    0.000    0.007    0.002 library.py:312(import_library)
       17    0.000    0.000    0.000    0.000 library.py:37(dec)
       22    0.000    0.000    0.000    0.000 library.py:50(tag_function)
  126/119    0.000    0.000    0.000    0.000 library.py:54(filter)
       49    0.000    0.000    0.000    0.000 library.py:64(dec)
        7    0.000    0.000    0.000    0.000 library.py:73(dec)
       56    0.000    0.000    0.000    0.000 library.py:96(filter_function)
        1    0.000    0.000    0.001    0.001 list.py:1(<module>)
        1    0.000    0.000    0.000    0.000 list.py:139(BaseListView)
        1    0.000    0.000    0.000    0.000 list.py:161(MultipleObjectTemplateResponseMixin)
        1    0.000    0.000    0.000    0.000 list.py:194(ListView)
        1    0.000    0.000    0.000    0.000 list.py:9(MultipleObjectMixin)
        2    0.000    0.000    0.001    0.000 loader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:23(_FailedTest)
        1    0.000    0.000    0.000    0.000 loader.py:66(TestLoader)
        1    0.000    0.000    0.000    0.000 loader.py:77(__init__)
        1    0.000    0.000    0.000    0.000 loader_tags.py:1(<module>)
        1    0.000    0.000    0.000    0.000 loader_tags.py:153(IncludeNode)
        1    0.000    0.000    0.000    0.000 loader_tags.py:16(BlockContext)
        1    0.000    0.000    0.000    0.000 loader_tags.py:41(BlockNode)
        1    0.000    0.000    0.000    0.000 loader_tags.py:80(ExtendsNode)
        1    0.000    0.000    0.000    0.000 local.py:1(<module>)
       22    0.000    0.000    0.001    0.000 local.py:101(__getattr__)
       30    0.000    0.000    0.000    0.000 local.py:109(__setattr__)
        7    0.000    0.000    0.000    0.000 local.py:35(__init__)
       63    0.000    0.000    0.000    0.000 local.py:43(<genexpr>)
       24    0.000    0.000    0.000    0.000 local.py:46(_get_context_id)
        1    0.000    0.000    0.000    0.000 local.py:8(Local)
       24    0.000    0.000    0.001    0.000 local.py:82(_get_storage)
       10    0.000    0.000    0.000    0.000 locale.py:386(normalize)
        1    0.000    0.000    0.000    0.000 locale.py:524(getdefaultlocale)
        2    0.000    0.000    0.007    0.004 locks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 locks.py:12(_ContextManagerMixin)
        1    0.000    0.000    0.000    0.000 locks.py:164(Event)
        1    0.000    0.000    0.000    0.000 locks.py:23(Lock)
        1    0.000    0.000    0.000    0.000 locks.py:232(Condition)
        1    0.000    0.000    0.000    0.000 locks.py:354(Semaphore)
        1    0.000    0.000    0.000    0.000 locks.py:432(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 locks.py:50(_OFFSET)
        1    0.000    0.000    0.000    0.000 locks.py:55(_OFFSET_UNION)
        1    0.000    0.000    0.000    0.000 locks.py:61(OVERLAPPED)
        2    0.000    0.000    0.021    0.011 log.py:1(<module>)
        1    0.000    0.000    0.000    0.000 log.py:137(CallbackFilter)
        1    0.000    0.000    0.000    0.000 log.py:152(RequireDebugFalse)
        1    0.000    0.000    0.000    0.000 log.py:157(RequireDebugTrue)
        1    0.000    0.000    0.000    0.000 log.py:162(ServerFormatter)
        2    0.000    0.000    0.000    0.000 log.py:165(__init__)
        1    0.000    0.000    0.028    0.028 log.py:66(configure_logging)
        1    0.000    0.000    0.000    0.000 log.py:78(AdminEmailHandler)
        1    0.000    0.000    0.027    0.027 log.py:85(__init__)
        1    0.000    0.000    0.002    0.002 lookups.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lookups.py:160(Transform)
        1    0.000    0.000    0.000    0.000 lookups.py:18(Lookup)
        1    0.000    0.000    0.000    0.000 lookups.py:182(BuiltinLookup)
        1    0.000    0.000    0.000    0.000 lookups.py:203(FieldGetDbPrepValueMixin)
        1    0.000    0.000    0.000    0.000 lookups.py:223(FieldGetDbPrepValueIterableMixin)
        1    0.000    0.000    0.000    0.000 lookups.py:274(PostgresOperatorLookup)
        1    0.000    0.000    0.000    0.000 lookups.py:285(Exact)
        1    0.000    0.000    0.000    0.000 lookups.py:318(IExact)
        1    0.000    0.000    0.000    0.000 lookups.py:330(GreaterThan)
        1    0.000    0.000    0.000    0.000 lookups.py:335(GreaterThanOrEqual)
        1    0.000    0.000    0.000    0.000 lookups.py:340(LessThan)
        1    0.000    0.000    0.000    0.000 lookups.py:345(LessThanOrEqual)
        1    0.000    0.000    0.000    0.000 lookups.py:350(IntegerFieldFloatRounding)
        1    0.000    0.000    0.000    0.000 lookups.py:361(IntegerGreaterThanOrEqual)
        1    0.000    0.000    0.000    0.000 lookups.py:366(IntegerLessThan)
        1    0.000    0.000    0.000    0.000 lookups.py:371(In)
        1    0.000    0.000    0.000    0.000 lookups.py:437(PatternLookup)
        1    0.000    0.000    0.000    0.000 lookups.py:464(Contains)
        1    0.000    0.000    0.000    0.000 lookups.py:469(IContains)
        1    0.000    0.000    0.000    0.000 lookups.py:474(StartsWith)
        1    0.000    0.000    0.000    0.000 lookups.py:480(IStartsWith)
        1    0.000    0.000    0.000    0.000 lookups.py:485(EndsWith)
        1    0.000    0.000    0.000    0.000 lookups.py:491(IEndsWith)
        1    0.000    0.000    0.000    0.000 lookups.py:496(Range)
        1    0.000    0.000    0.000    0.000 lookups.py:504(IsNull)
        1    0.000    0.000    0.000    0.000 lookups.py:528(Regex)
        1    0.000    0.000    0.000    0.000 lookups.py:543(IRegex)
        1    0.000    0.000    0.000    0.000 lookups.py:548(YearLookup)
        1    0.000    0.000    0.000    0.000 lookups.py:580(YearExact)
        1    0.000    0.000    0.000    0.000 lookups.py:588(YearGt)
        1    0.000    0.000    0.000    0.000 lookups.py:593(YearGte)
        1    0.000    0.000    0.000    0.000 lookups.py:598(YearLt)
        1    0.000    0.000    0.000    0.000 lookups.py:603(YearLte)
        1    0.000    0.000    0.000    0.000 lookups.py:608(UUIDTextMixin)
        1    0.000    0.000    0.000    0.000 lookups.py:623(UUIDIExact)
        1    0.000    0.000    0.000    0.000 lookups.py:628(UUIDContains)
        1    0.000    0.000    0.000    0.000 lookups.py:633(UUIDIContains)
        1    0.000    0.000    0.000    0.000 lookups.py:638(UUIDStartsWith)
        1    0.000    0.000    0.000    0.000 lookups.py:643(UUIDIStartsWith)
        1    0.000    0.000    0.000    0.000 lookups.py:648(UUIDEndsWith)
        1    0.000    0.000    0.000    0.000 lookups.py:653(UUIDIEndsWith)
        1    0.000    0.000    0.000    0.000 lorem_ipsum.py:1(<module>)
        1    0.000    0.000    0.001    0.001 lzma.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
       77    0.000    0.000    0.000    0.000 machinery.py:19(all_suffixes)
        1    0.000    0.000    0.002    0.002 main.py:1(<module>)
        1    0.000    0.000    0.000    0.000 main.py:55(TestProgram)
        1    0.000    0.000  229.848  229.848 manage.py:2(<module>)
        1    0.000    0.000  229.848  229.848 manage.py:7(main)
        1    0.000    0.000    0.002    0.002 manager.py:1(<module>)
        1    0.000    0.000    0.000    0.000 manager.py:103(from_queryset)
       15    0.000    0.000    0.000    0.000 manager.py:112(contribute_to_class)
       17    0.000    0.000    0.000    0.000 manager.py:120(_set_creation_counter)
        2    0.000    0.000    0.000    0.000 manager.py:142(get_queryset)
        1    0.000    0.000    0.000    0.000 manager.py:168(Manager)
        1    0.000    0.000    0.000    0.000 manager.py:172(ManagerDescriptor)
       15    0.000    0.000    0.000    0.000 manager.py:174(__init__)
        1    0.000    0.000    0.000    0.000 manager.py:197(EmptyManager)
        2    0.000    0.000    0.000    0.000 manager.py:198(__init__)
       23    0.000    0.000    0.000    0.000 manager.py:20(__new__)
       17    0.000    0.000    0.000    0.000 manager.py:26(__init__)
        1    0.000    0.000    0.000    0.000 manager.py:81(_get_queryset_methods)
       43    0.000    0.000    0.000    0.000 manager.py:83(create_method)
        2    0.000    0.000    0.000    0.000 manager.py:84(manager_method)
        1    0.000    0.000    0.000    0.000 manager.py:9(BaseManager)
        1    0.000    0.000    0.001    0.001 math.py:1(<module>)
        1    0.000    0.000    0.000    0.000 math.py:100(Log)
        1    0.000    0.000    0.000    0.000 math.py:114(Mod)
        1    0.000    0.000    0.000    0.000 math.py:119(Pi)
        1    0.000    0.000    0.000    0.000 math.py:12(Abs)
        1    0.000    0.000    0.000    0.000 math.py:127(Power)
        1    0.000    0.000    0.000    0.000 math.py:132(Radians)
        1    0.000    0.000    0.000    0.000 math.py:144(Random)
        1    0.000    0.000    0.000    0.000 math.py:161(Round)
        1    0.000    0.000    0.000    0.000 math.py:166(Sign)
        1    0.000    0.000    0.000    0.000 math.py:17(ACos)
        1    0.000    0.000    0.000    0.000 math.py:171(Sin)
        1    0.000    0.000    0.000    0.000 math.py:176(Sqrt)
        1    0.000    0.000    0.000    0.000 math.py:181(Tan)
        1    0.000    0.000    0.000    0.000 math.py:22(ASin)
        1    0.000    0.000    0.000    0.000 math.py:27(ATan)
        1    0.000    0.000    0.000    0.000 math.py:32(ATan2)
        1    0.000    0.000    0.000    0.000 math.py:52(Ceil)
        1    0.000    0.000    0.000    0.000 math.py:60(Cos)
        1    0.000    0.000    0.000    0.000 math.py:65(Cot)
        1    0.000    0.000    0.000    0.000 math.py:73(Degrees)
        1    0.000    0.000    0.000    0.000 math.py:85(Exp)
        1    0.000    0.000    0.000    0.000 math.py:90(Floor)
        1    0.000    0.000    0.000    0.000 math.py:95(Ln)
        1    0.000    0.000    0.013    0.013 message.py:1(<module>)
        1    0.000    0.000    0.001    0.001 message.py:105(Message)
        1    0.000    0.000    0.000    0.000 message.py:1168(EmailMessage)
        1    0.000    0.000    0.000    0.000 message.py:119(MIMEMixin)
        1    0.000    0.000    0.000    0.000 message.py:14(MIMEMessage)
        1    0.000    0.000    0.000    0.000 message.py:147(SafeMIMEMessage)
        1    0.000    0.000    0.000    0.000 message.py:155(SafeMIMEText)
        1    0.000    0.000    0.000    0.000 message.py:177(SafeMIMEMultipart)
        1    0.000    0.000    0.000    0.000 message.py:188(EmailMessage)
        1    0.000    0.000    0.000    0.000 message.py:35(BadHeaderError)
        1    0.000    0.000    0.000    0.000 message.py:408(EmailMultiAlternatives)
        2    0.000    0.000    0.004    0.002 message.py:5(<module>)
        1    0.000    0.000    0.000    0.000 message.py:945(MIMEPart)
       30    0.000    0.000    0.000    0.000 messages.py:11(__init__)
        1    0.000    0.000    0.000    0.000 messages.py:2(<module>)
        1    0.000    0.000    0.000    0.000 messages.py:53(Debug)
        1    0.000    0.000    0.000    0.000 messages.py:58(Info)
        1    0.000    0.000    0.000    0.000 messages.py:63(Warning)
       20    0.000    0.000    0.000    0.000 messages.py:64(__init__)
        1    0.000    0.000    0.000    0.000 messages.py:68(Error)
       10    0.000    0.000    0.000    0.000 messages.py:69(__init__)
        1    0.000    0.000    0.000    0.000 messages.py:73(Critical)
        1    0.000    0.000    0.000    0.000 messages.py:9(CheckMessage)
        1    0.000    0.000    0.011    0.011 migration.py:1(<module>)
        1    0.000    0.000    0.000    0.000 migration.py:199(SwappableTuple)
        1    0.000    0.000    0.000    0.000 migration.py:8(Migration)
        1    0.000    0.000    0.000    0.000 mimetypes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mimetypes.py:384(_default_mime_types)
        1    0.000    0.000    0.000    0.000 mimetypes.py:58(MimeTypes)
        2    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mixins.py:23(FixDurationInputMixin)
        1    0.000    0.000    0.000    0.000 mixins.py:31(CheckFieldDefaultMixin)
        1    0.000    0.000    0.000    0.000 mixins.py:44(NumericOutputFieldMixin)
        1    0.000    0.000    0.000    0.000 mixins.py:6(FieldCacheMixin)
        1    0.000    0.000    0.000    0.000 mixins.py:7(FixDecimalInputMixin)
        1    0.000    0.000    0.000    0.000 model_checks.py:1(<module>)
        8    0.000    0.000    0.122    0.015 models.py:1(<module>)
        1    0.000    0.000    0.000    0.000 models.py:10(Session)
        1    0.000    0.000    0.000    0.000 models.py:11(__init__)
        1    0.000    0.000    0.000    0.000 models.py:1102(InlineForeignKeyField)
        2    0.000    0.000    0.001    0.001 models.py:114(fields_for_model)
        1    0.000    0.000    0.000    0.000 models.py:1143(ModelChoiceIteratorValue)
        1    0.000    0.000    0.000    0.000 models.py:1157(ModelChoiceIterator)
        2    0.000    0.000    0.000    0.000 models.py:1158(__init__)
        1    0.000    0.000    0.000    0.000 models.py:118(Meta)
        1    0.000    0.000    0.000    0.000 models.py:1188(ModelChoiceField)
        2    0.000    0.000    0.000    0.000 models.py:1198(__init__)
        2    0.000    0.000    0.000    0.000 models.py:1236(_get_queryset)
        2    0.000    0.000    0.000    0.000 models.py:1239(_set_queryset)
        2    0.000    0.000    0.000    0.000 models.py:1255(_get_choices)
        1    0.000    0.000    0.000    0.000 models.py:129(UserManager)
        1    0.000    0.000    0.000    0.000 models.py:1303(ModelMultipleChoiceField)
        2    0.000    0.000    0.000    0.000 models.py:1314(__init__)
        1    0.000    0.000    0.000    0.000 models.py:133(ContentType)
        1    0.000    0.000    0.000    0.000 models.py:138(Meta)
        2    0.000    0.000    0.000    0.000 models.py:153(<listcomp>)
        1    0.000    0.000    0.000    0.000 models.py:196(<dictcomp>)
        1    0.000    0.000    0.000    0.000 models.py:20(Deltd_Pages)
